Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality
EH6 8BD,Yes,55.96898,-3.158839,327766,675714,NT277757,"Leith","",1980-01-01,,15,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8BE,Yes,55.968275,-3.158322,327797,675635,NT277756,"Leith","",1980-01-01,,19,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8BF,No,55.969003,-3.161179,327620,675719,NT276757,"Leith","",1993-05-01,1997-06-01,14,Scotland,2019-02-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference"
EH6 8BG,Yes,55.967956,-3.157863,327825,675599,NT278755,"Leith","",1980-01-01,,20,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8BH,Yes,55.967353,-3.15791,327821,675532,NT278755,"Leith","",1980-01-01,,22,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8BJ,Yes,55.967886,-3.158598,327779,675592,NT277755,"Leith","",1980-01-01,,21,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8BL,Yes,55.968349,-3.158997,327755,675644,NT277756,"Leith","",1980-01-01,,19,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8BN,Yes,55.969143,-3.159597,327719,675733,NT277757,"Leith","",1980-01-01,,14,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8BP,Yes,55.966845,-3.15751,327845,675475,NT278754,"Leith","",1996-06-01,,23,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8BQ,Yes,55.967442,-3.157095,327872,675541,NT278755,"Leith","",1980-01-01,,21,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8BR,Yes,55.968351,-3.166463,327289,675652,NT272756,"Leith Walk","",1980-01-01,,17,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8BS,Yes,55.966659,-3.164826,327388,675462,NT273754,"Leith","",1980-01-01,,21,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8BT,Yes,55.965733,-3.163981,327439,675359,NT274753,"Leith","",1980-01-01,,25,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8BU,Yes,55.964717,-3.163021,327497,675244,NT274752,"Leith","",1980-01-01,,27,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8BW,Yes,55.969166,-3.164246,327429,675741,NT274757,"Leith","",1982-04-01,,12,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8BX,Yes,55.965044,-3.162647,327521,675280,NT275752,"Leith","",1980-01-01,,27,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8BY,Yes,55.965908,-3.163506,327469,675377,NT274753,"Leith","",1980-01-01,,26,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8BZ,Yes,55.966345,-3.163791,327452,675426,NT274754,"Leith","",1980-01-01,,24,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8DA,Yes,55.966439,-3.163361,327479,675436,NT274754,"Leith","",1980-01-01,,25,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8DB,Yes,55.96656,-3.162948,327505,675449,NT275754,"Leith","",1980-01-01,,25,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8DD,Yes,55.966672,-3.162487,327534,675461,NT275754,"Leith","",1980-01-01,,24,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8DE,Yes,55.966775,-3.162042,327562,675472,NT275754,"Leith","",1980-01-01,,24,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8DF,Yes,55.966745,-3.161464,327598,675468,NT275754,"Leith","",1980-01-01,,25,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8DG,Yes,55.966937,-3.161133,327619,675490,NT276754,"Leith","",1980-01-01,,24,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8DH,Yes,55.96795,-3.165121,327372,675606,NT273756,"Leith","",1980-01-01,,17,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8DJ,Yes,55.968135,-3.164598,327405,675626,NT274756,"Leith","",1980-01-01,,17,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8DL,Yes,55.968235,-3.16537,327357,675638,NT273756,"Leith","",1980-01-01,,16,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8DN,Yes,55.968401,-3.165888,327325,675657,NT273756,"Leith","",1980-01-01,,16,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8DP,Yes,55.967123,-3.164183,327429,675513,NT274755,"Leith","",1998-12-01,,22,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8DQ,Yes,55.96689,-3.164176,327429,675487,NT274754,"Leith","",1980-01-01,,22,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8DR,Yes,55.966464,-3.157899,327820,675433,NT278754,"Leith","",1996-06-01,,24,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8DS,Yes,55.968502,-3.164705,327399,675667,NT273756,"Leith","",1980-01-01,,15,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8DT,Yes,55.968782,-3.166444,327291,675700,NT272757,"Leith","",1980-01-01,,16,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8DU,Yes,55.965334,-3.160509,327655,675310,NT276753,"Leith","",1983-03-01,,27,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8DW,Yes,55.966245,-3.172503,326908,675424,NT269754,"Leith Walk","",2001-12-01,,19,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8DX,Yes,55.965296,-3.159803,327699,675305,NT276753,"Leith","",1983-03-01,,27,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8DY,Yes,55.965308,-3.162286,327544,675309,NT275753,"Leith","",2000-06-01,,27,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8DZ,No,55.969547,-3.160651,327654,675779,NT276757,"Leith","",2004-01-01,2005-03-01,12,Scotland,2019-02-23,"Within the building of the matched address by visual inspection of Landline maps"
EH6 8EA,Yes,55.967899,-3.163886,327449,675599,NT274755,"Leith","",1980-01-01,,19,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8EB,Yes,55.967611,-3.163909,327447,675567,NT274755,"Leith","",1980-01-01,,20,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8ED,Yes,55.968408,-3.161306,327611,675653,NT276756,"Leith","",1980-01-01,,19,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8EE,Yes,55.968116,-3.16088,327637,675620,NT276756,"Leith","",1980-01-01,,21,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8EF,Yes,55.967622,-3.162756,327519,675567,NT275755,"Leith","",1980-01-01,,21,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8EG,Yes,55.967234,-3.162889,327510,675524,NT275755,"Leith","",1980-01-01,,23,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8EH,Yes,55.967665,-3.161972,327568,675571,NT275755,"Leith","",1980-01-01,,22,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8EJ,Yes,55.96794,-3.160442,327664,675600,NT276756,"Leith","",1980-01-01,,21,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8EL,Yes,55.967719,-3.160131,327683,675575,NT276755,"Leith","",1980-01-01,,22,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8EN,Yes,55.967437,-3.160475,327661,675544,NT276755,"Leith","",1980-01-01,,23,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8EP,Yes,55.967236,-3.158883,327760,675520,NT277755,"Leith","",1980-01-01,,23,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8EQ,Yes,55.967381,-3.162046,327563,675540,NT275755,"Leith","",1980-01-01,,23,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8ER,Yes,55.967144,-3.159185,327741,675511,NT277755,"Leith","",1980-01-01,,24,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8ES,Yes,55.966977,-3.159677,327710,675492,NT277754,"Leith","",1980-01-01,,24,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8ET,Yes,55.966261,-3.159383,327727,675412,NT277754,"Leith","",1980-01-01,,25,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8EU,Yes,55.966795,-3.159911,327695,675472,NT276754,"Leith","",1980-01-01,,24,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8EW,Yes,55.967665,-3.159168,327743,675568,NT277755,"Leith","",1980-01-01,,22,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8EX,Yes,55.966691,-3.160437,327662,675461,NT276754,"Leith","",1980-01-01,,25,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8EY,Yes,55.966043,-3.160578,327652,675389,NT276753,"Leith","",1980-01-01,,26,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8EZ,Yes,55.965667,-3.160454,327659,675347,NT276753,"Leith","",1980-01-01,,27,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8FA,Yes,55.966758,-3.168642,327150,675477,NT271754,"Leith Walk","",2008-10-01,,18,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8FB,Yes,55.966652,-3.168446,327162,675465,NT271754,"Leith Walk","",2008-10-01,,18,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8FE,Yes,55.966501,-3.168282,327172,675449,NT271754,"Leith Walk","",2008-10-01,,19,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8FF,Yes,55.966234,-3.168001,327189,675418,NT271754,"Leith Walk","",2008-09-01,,19,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8FG,Yes,55.966092,-3.167821,327200,675402,NT272754,"Leith Walk","",2008-08-01,,19,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8FH,Yes,55.966773,-3.158405,327789,675468,NT277754,"Leith","",2009-03-01,,24,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8HA,Yes,55.966301,-3.160874,327634,675418,NT276754,"Leith","",1980-01-01,,26,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8HB,Yes,55.965851,-3.162831,327511,675370,NT275753,"Leith","",1980-01-01,,27,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8HD,Yes,55.965517,-3.162981,327501,675333,NT275753,"Leith","",1980-01-01,,27,Scotland,2019-02-23,"Within the building of the matched address closest to the postcode mean"
EH6 8HE,No,55.965483,-3.162836,327510,675329,NT275753,"Leith","",1992-07-01,1994-12-01,27,Scotland,2019-02-23,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference"
